epoch	loss	psnr	ssim	time_s	lr
384	0.000272	37.148568	0.949755	55.03	0.00013585
385	0.000285	35.620724	0.928216	50.94	0.00013556
386	0.000268	37.243483	0.950902	56.81	0.00013527
387	0.000266	37.302079	0.951139	54.24	0.00013497
388	0.000265	37.283116	0.951293	49.99	0.00013468
389	0.000274	37.185054	0.950338	49.51	0.00013438
390	0.000262	37.068848	0.950139	58.68	0.00013409
391	0.000268	36.946764	0.951496	56.93	0.00013379
392	0.000274	37.177933	0.948615	53.71	0.00013350
393	0.000273	36.894633	0.950309	55.22	0.00013320
394	0.000271	37.215007	0.951500	55.38	0.00013291
395	0.000282	36.817570	0.951148	54.19	0.00013261
396	0.000277	37.150352	0.951312	59.59	0.00013232
397	0.000281	37.357948	0.951526	53.32	0.00013202
398	0.000260	37.376859	0.951958	53.77	0.00013172
399	0.000263	37.361236	0.952124	56.61	0.00013143
400	0.000257	37.275448	0.952094	55.60	0.00013113
401	0.000270	37.282355	0.951794	54.54	0.00013083
402	0.000270	37.047084	0.950991	54.83	0.00013053
403	0.000267	37.293597	0.952627	53.99	0.00013023
404	0.000272	36.674079	0.950802	52.43	0.00012993
405	0.000287	37.070212	0.951425	53.87	0.00012964
406	0.000258	37.349780	0.952282	56.15	0.00012934
407	0.000267	37.052740	0.952330	53.78	0.00012904
408	0.000258	37.416456	0.952825	57.33	0.00012874
409	0.000294	37.194357	0.949392	53.38	0.00012844
410	0.000276	37.276197	0.951733	51.49	0.00012814
411	0.000253	37.338624	0.952091	53.86	0.00012784
412	0.000271	36.923165	0.950692	49.97	0.00012753
413	0.000269	37.203552	0.952732	51.80	0.00012723
414	0.000273	37.382983	0.952392	53.04	0.00012693
415	0.000261	37.274702	0.953013	55.23	0.00012663
416	0.000275	37.385949	0.952380	57.56	0.00012633
417	0.000263	37.146760	0.952657	51.38	0.00012603
418	0.000261	37.354406	0.952800	49.32	0.00012572
419	0.000261	37.526278	0.952676	56.44	0.00012542
420	0.000256	37.087860	0.952486	48.15	0.00012512
421	0.000260	37.106645	0.951508	59.36	0.00012481
422	0.000268	36.855721	0.952800	54.45	0.00012451
423	0.000261	37.255275	0.951856	56.35	0.00012421
424	0.000265	36.379707	0.950569	52.27	0.00012390
425	0.000260	37.302995	0.952242	52.29	0.00012360
426	0.000268	37.187948	0.952929	52.79	0.00012329
427	0.000268	37.164884	0.952953	54.93	0.00012299
428	0.000264	37.511933	0.953433	52.04	0.00012268
429	0.000255	37.494474	0.953483	58.99	0.00012238
430	0.000265	37.470378	0.953311	56.15	0.00012207
431	0.000258	37.398511	0.952821	56.69	0.00012177
432	0.000257	37.513627	0.953031	55.46	0.00012146
433	0.000269	37.117655	0.952421	48.33	0.00012116
434	0.000260	37.509116	0.953188	52.98	0.00012085
435	0.000253	37.345630	0.952431	51.38	0.00012054
436	0.000246	37.208237	0.953275	55.92	0.00012024
437	0.000254	37.044113	0.953106	55.67	0.00011993
438	0.000257	37.391290	0.953404	57.19	0.00011962
439	0.000256	37.582712	0.953451	58.94	0.00011932
440	0.000250	37.130561	0.953170	59.93	0.00011901
441	0.000262	37.536014	0.953397	50.73	0.00011870
442	0.000248	37.516813	0.953276	56.36	0.00011839
443	0.000250	37.565021	0.953759	49.03	0.00011809
444	0.000247	37.454802	0.953516	56.85	0.00011778
445	0.000253	37.477732	0.953410	52.08	0.00011747
446	0.000253	37.483760	0.953557	54.35	0.00011716
447	0.000257	37.216561	0.951267	56.09	0.00011685
448	0.000253	37.431438	0.953132	52.60	0.00011654
449	0.000251	37.424693	0.952748	54.26	0.00011624
450	0.000262	37.531808	0.953546	49.38	0.00011593
451	0.000243	37.228464	0.953069	58.33	0.00011562
452	0.000257	37.654785	0.953982	55.55	0.00011531
