epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
288	0.000549	35.349813	0.922805	3.01	0.00016363	random	128x128	4
289	0.000526	35.288114	0.921650	2.92	0.00016339	random	128x128	4
290	0.000509	35.037067	0.922648	3.02	0.00016316	random	128x128	4
291	0.000537	34.948579	0.923022	2.95	0.00016292	random	128x128	4
292	0.000514	34.924355	0.921581	2.90	0.00016268	random	128x128	4
293	0.000519	35.230330	0.922602	2.97	0.00016245	random	128x128	4
294	0.000521	35.209698	0.922201	2.93	0.00016221	random	128x128	4
295	0.000527	35.339463	0.922078	2.96	0.00016197	random	128x128	4
296	0.000507	35.266416	0.923325	2.92	0.00016173	random	128x128	4
297	0.000501	35.164464	0.922449	2.95	0.00016149	random	128x128	4
298	0.000502	35.285797	0.923319	2.97	0.00016125	random	128x128	4
299	0.000511	35.413934	0.923577	2.95	0.00016101	random	128x128	4
300	0.000514	35.230316	0.923751	3.12	0.00016077	random	128x128	4
301	0.000510	35.489304	0.924078	2.98	0.00016052	random	128x128	4
302	0.000530	35.013369	0.923771	2.94	0.00016028	random	128x128	4
303	0.000505	35.032120	0.923494	2.99	0.00016004	random	128x128	4
304	0.000517	35.049117	0.923263	2.94	0.00015980	random	128x128	4
305	0.000494	35.259814	0.922580	3.01	0.00015955	random	128x128	4
306	0.000510	35.409900	0.925295	2.94	0.00015931	random	128x128	4
307	0.000526	35.489385	0.923711	2.97	0.00015906	random	128x128	4
308	0.000511	35.372611	0.923427	2.99	0.00015881	random	128x128	4
309	0.000515	35.406757	0.924311	2.97	0.00015857	random	128x128	4
310	0.000519	35.574894	0.925277	2.93	0.00015832	random	128x128	4
311	0.000505	35.567508	0.924415	2.94	0.00015807	random	128x128	4
312	0.000509	35.312364	0.924112	3.00	0.00015783	random	128x128	4
313	0.000534	35.614709	0.926127	2.98	0.00015758	random	128x128	4
314	0.000497	35.230114	0.925645	2.98	0.00015733	random	128x128	4
315	0.000519	35.652637	0.925912	2.98	0.00015708	random	128x128	4
316	0.000492	35.090934	0.924888	2.95	0.00015683	random	128x128	4
317	0.000495	35.380542	0.925225	2.97	0.00015658	random	128x128	4
318	0.000488	35.622730	0.925041	2.98	0.00015633	random	128x128	4
319	0.000485	35.419538	0.924965	2.97	0.00015607	random	128x128	4
320	0.000467	35.258887	0.925784	3.16	0.00015582	random	128x128	4
321	0.000503	35.398356	0.924668	2.93	0.00015557	random	128x128	4
322	0.000512	35.424254	0.925956	2.96	0.00015532	random	128x128	4
323	0.000491	35.605248	0.924635	2.96	0.00015506	random	128x128	4
324	0.000536	35.553079	0.924549	2.94	0.00015481	random	128x128	4
325	0.000500	35.499170	0.925723	2.97	0.00015455	random	128x128	4
326	0.000502	35.530825	0.923897	2.97	0.00015430	random	128x128	4
327	0.000497	35.699888	0.925797	2.95	0.00015404	random	128x128	4
328	0.000496	35.738243	0.925960	2.99	0.00015379	random	128x128	4
329	0.000504	35.562993	0.925655	2.96	0.00015353	random	128x128	4
330	0.000476	35.635594	0.924377	2.93	0.00015327	random	128x128	4
331	0.000499	35.579822	0.925514	2.96	0.00015302	random	128x128	4
332	0.000480	35.400370	0.925409	2.99	0.00015276	random	128x128	4
333	0.000503	35.478914	0.924498	3.00	0.00015250	random	128x128	4
334	0.000477	35.517921	0.926718	2.96	0.00015224	random	128x128	4
335	0.000489	35.822644	0.926596	2.98	0.00015198	random	128x128	4
336	0.000468	35.224459	0.926132	3.04	0.00015172	random	128x128	4
337	0.000462	35.657980	0.927312	3.07	0.00015146	random	128x128	4
338	0.000496	35.719225	0.926800	3.00	0.00015120	random	128x128	4
339	0.000488	35.695208	0.925783	3.02	0.00015094	random	128x128	4
340	0.000464	35.660577	0.927562	2.97	0.00015068	random	128x128	4
341	0.000504	35.492473	0.928046	2.99	0.00015042	random	128x128	4
342	0.000511	35.371570	0.924783	2.97	0.00015015	random	128x128	4
343	0.000472	35.773457	0.927451	2.96	0.00014989	random	128x128	4
344	0.000476	35.626637	0.926064	3.02	0.00014963	random	128x128	4
345	0.000487	35.420836	0.925909	3.00	0.00014936	random	128x128	4
346	0.000494	35.116214	0.925592	3.02	0.00014910	random	128x128	4
347	0.000462	35.760299	0.926207	3.03	0.00014883	random	128x128	4
348	0.000471	35.799266	0.926260	3.03	0.00014857	random	128x128	4
